True Sentiment,Tweet ID,Tweet
negative,1.22229016088224E+018,"The public support that exists is cult like, but the  @SenateGOP       support is mob like. Most of the @HouseGOP .… https://t.co/9aiWyvaazg"
neutral,1.23708098525211E+018,"I spoke to a small business owner this morning who was in tears, afraid if she has to shut her business for public… https://t.co/Ui0WpK1mS5"
negative,1.23607812095395E+018,The President is making a major health care crisis worse. He must be sidelined and refrain from saying anything fur… https://t.co/QBOd1BgO75
positive,1.22223614536869E+018,Did you love Peter Falk as Lieutenant Frank Columbo. https://t.co/1eZs9IMtGa
positive,1.22224724739776E+018,"Folks... I've made it through, gavel-to-gavel, for all the House Managers presentations and all the Trump lawyer's presentation."
neutral,1.23351537679483E+018,I just bought a car. . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . .… https://t.co/1VvhHmL37i
negative,1.2222041380057E+018,"Michael Moore thinks whoever wins the popular vote in Canada, wins the election.  Moore should do his research.… https://t.co/FxMb1gHKn9"
neutral,1.23744386963085E+018,"If your feminism only sees ‘two old white men running for President’, it’s as old as they are."
positive,1.23272990812999E+018,"We know you love Samurai Jack, but in case you missed an episode you can watch them all for free: https://t.co/2nUOC9FI4x"
neutral,1.23596815795901E+018,"Coronavirus cases have now passed 100,000 worldwide.  ▪️ More than half have now recovered. ▪️ 90+ countries have r… https://t.co/dHade1AwlE"
negative,1.23633331876272E+018,Black and brown folks face daunting health problems because of social disparities caused mostly by racism. That's w… https://t.co/HikZyrlaxb
positive,1.2225994950846E+018,Not Available
neutral,1.23754260680595E+018,Rachel Maddow just realized joe Biden failing to gain any youth votes means he’s on pace to get slaughtered in the… https://t.co/cQafwyxwmS
positive,1.2335805155186E+018,"So I went ahead and did it - I feel absolutely terrible for having to set this up, especially after how AMAZING eve… https://t.co/wm7QtouoU3"
negative,1.23638496507332E+018,#BREAKING Carnival cruise ship's disembarkation suspended in Long Beach due to passenger's 'medical matter'; patien… https://t.co/Q4Zp9TZFhs
negative,1.22230127684483E+018,CASE CLOSED: Fantastic Defense of @RealDonaldTrump--Senate Should Shut Trial Down w/ NO Witnesses for Schiff Coup C… https://t.co/0Z73h3f2wM
negative,1.23343056420137E+018,"#WATCH: Rep. Ted Lieu: ""It's not even a gotcha question. Do you believe the corona virus is a hoax?""  Sec of State… https://t.co/8GEuPYcADt"
positive,1.23671837604872E+018,been going through a heck of an art block but no-pressure doodles always help https://t.co/XGj5egA7Qe
negative,1.23651794681555E+018,@realDonaldTrump @amyklobuchar @PeteButtigieg Only your idiotic followers would be stupid enough to believe anythin… https://t.co/41n1lZBnU4
neutral,1.23671731213845E+018,"#WritingCommunity To you, what's the most effective way to curb writer's block?"
neutral,1.22334160614261E+018,"🔥BREAKING NEWS🔥Lev Parnas testimony will implicate Trump, Pence, Perry, Pompeo, AG Barr, Ron Johnson, Pete Sessions… https://t.co/uLnkOjxzrf"
positive,1.23289686441384E+018,do you ever feel like you're in an escape room but it's really just life
negative,1.22360664262277E+018,Not Available
positive,1.23526026415038E+018,"I usually try to play it pretty cool on here, but the fact that my first storyboarding work and the culmination of… https://t.co/OYFubgg725"
neutral,1.23523544836202E+018,Joe's VP pick will depend 100% on Electoral College math and how things look in a few months.  Everyone needs to un… https://t.co/vHiCLmFp0c
neutral,1.23609082071489E+018,"This week, I declared a state of emergency and put in place steps to respond to the coronavirus (COVID-19). I'm com… https://t.co/kWM31JrfzB"
negative,1.23639279287775E+018,Not Available
negative,1.23639189635383E+018,"⚠️ ATTENTION ⚠️ Please email BH.  Please mute, block and DO NOT ENGAGE.  DO NOT ENGAGE.  DO NOT ENGAGE.  DO NOT ENG… https://t.co/zbHwRuXdqm"
neutral,1.23490178913008E+018,I feel desperate about @JoeBiden not being the nominee.  1. As a 33-yr old his “moderate” approach to climate crisi… https://t.co/OvpKukkOHn
neutral,1.22414071868535E+018,How the radio use to eat cassette tapes https://t.co/M03UglWjVu
positive,1.22410426629139E+018,Not Available
positive,1.23754624097326E+018,[🎥] ATEEZx82challenge is happening RIGHT NOW!  Don't miss your chance to interact with the fandom!   ▶️… https://t.co/ROB7tHSaAL
neutral,1.23731360577695E+018,The irony of boomers voting to leave an organisation for international coordination and a party that wants to remov… https://t.co/tKG8Qf1Th2
neutral,1.23751172820149E+018,"So, that's twice that Ol' Joe has asked a voter if they wanted to step outside. What happens if one of them says ye… https://t.co/37d6vxVacj"
negative,1.22205727292439E+018,Not Available
negative,1.22253389570873E+018,Just found out @DrLupo isn't actually a doctor. Is anybody honest on the internet anymore?? #SatanGoesRogue
negative,1.23642550490492E+018,"Coronavirus detected in attendee at CPAC meeting, which many White House officials attended less than two weeks ago https://t.co/mkjv7w5S2D"
positive,1.23161399877009E+018,Not Available
negative,1.23874714039606E+018,Mar-a-Lago DEFIES guest testing positive for coronavirus and Florida governor's call to end large gatherings with L… https://t.co/aSDtKmLE1v
negative,1.23716196619771E+018,"BUSINESS INSIDER: U.S. Only Has Record of 1,707 Coronavirus Tests Being Conducted Nationwide (U.S. Population: 329,… https://t.co/1pL7jQMW9R"
negative,1.22229260712616E+018,McConnell Says GOP Doesn’t Have Votes to Block Impeachment Witnesses - WSJ https://t.co/cDyBwITC7L
neutral,1.23730136327459E+018,Team mind our business. Ni right?  #JusticeForSjava https://t.co/vwU8PDljB3
positive,1.22161258601516E+018,I get chatty when people approach me. It’s a nervous thing I guess. I’m usually worried my breath stinks or I have… https://t.co/tFZIAPUJmh
positive,1.23828246505741E+018,Sources: The #Bears have agreed to terms with LB and team leader Danny Trevathan on a 3-year extension. Some work b… https://t.co/lUu9YLSduR
positive,1.23256665011476E+018,I love you guys thanks for such a warm welcome back. I miss thoomin wit chat 🥺 feels good to be back.
positive,1.22336749961959E+018,"Martini with 18 olives 🍸 and beer with lemon 🍺  These monstrous drinks weren’t even seen, just in the background th… https://t.co/4jKKX12LWv"
negative,1.23316487850181E+018,Not Available
negative,1.2361305952244E+018,Why is Bill Gates the vaccine pusher an expert on pandemics? Why does he know more than the so called experts? This… https://t.co/qWDytIU2bB
positive,1.22109248040737E+018,Honoured to receive an award on National Voters Day 2020 from the Hon'ble Governor of TN for best electoral managem… https://t.co/ZALXTftBEL
negative,1.22360595828856E+018,"In his first tweet of the morning, Trump calls himself ""America's greatest President"". Now he refers to himself in… https://t.co/qrzPAvDIXN"
negative,1.23741313098623E+018,"A Frisco man in his 30s, his wife and their 3-year-old child have all tested positive for COVID-19, health official… https://t.co/ZF0dqGwDQq"
neutral,1.23743681010986E+018,Not Available
neutral,1.22221734252613E+018,The Republicans have gone from “but her emails” to “but the Bidens.” How about . . . but  Trump’s guilty. But Trump… https://t.co/6ZrcCVFEY1
negative,1.23173602267068E+018,COVID-19 may have both respiratory and fecal transmission: While a sneeze by someone with a respiratory disease can… https://t.co/wkOc1SdU8l
negative,1.2370667825754E+018,British Steel sold to the Chinese. The UK establishment will give everything to China.  https://t.co/3Ltmaej0Ot
negative,1.23614736007979E+018,Perhaps this is where the Democratic primary is going. Agents of chaos. You remember this in France? ...and if Bern… https://t.co/rNzUy9EOf2
positive,1.23573183312536E+018,"While the work to protect public health needs to speed up, the economy can’t afford to slow down. That's one reason… https://t.co/FgSVTh0M4Y"
neutral,1.23774015808417E+018,"In one week, deals can be signed.   Where will the NFL's top unrestricted free agents end up?… https://t.co/DcKU27NiCT"
positive,1.22409498361724E+018,Not Available
negative,1.23763084862053E+018,Another trend that we observed today — increasing numbers of social media postings discouraging older voters from p… https://t.co/PgLay6oI49
negative,1.22409231373301E+018,So many people in our great state are standing together against evil dictators in Latin America.   We will continue… https://t.co/2oAU6wUqrc
negative,1.2236145122611E+018,NYTimes report: Bolton alleges that Trump team lawyer Pat Cipollone was involved in the Ukraine pressure campaign l… https://t.co/Ywm9qRcpgo
neutral,1.23635598958E+018,"Starting today, @NHL will close dressing rooms to media, on recommendation of Centers for Disease Control (@CDCgov)… https://t.co/2kLd6EfpoS"
neutral,1.23353467972006E+018,Spoke today to several infectious disease experts + researchers. They now believe #Coronavirus will explode in US i… https://t.co/wfUXjIwqCv
negative,1.23637004584172E+018,the corona virus doesn’t give you a free pass to be racist. the fact that this happened at my school (bolsa grande… https://t.co/PSdyYGWZlc
positive,1.23293164230774E+018,"I hesitated about putting this section of Difficult Women on the internet, because it touches on one of the toughes… https://t.co/5Uhw58vBO2"
positive,1.23473057595889E+018,How I feel about International Women’s Day.  Fuck your one day. I take all the days.   I made this as part of the F… https://t.co/tnHacjR6gP
positive,1.23372042881806E+018,28 marathons in 28 days have been accomplished. But there are 29 days this year in February. So therefore - just wa… https://t.co/T60l7AF6UY
negative,1.22337602320463E+018,"On this very busy news day, President Trump announces he is adding 6 countries to the travel ban: Nigeria, Eritrea,… https://t.co/X1gF5xr8b6"
positive,1.23628730715993E+018,"Our PM Trudeau has had busy start to 2020. First the downing of the Ukrainian airline, the Wet’suwet’en protest and… https://t.co/lsmDDUU5HQ"
negative,1.23823657943457E+018,Can you see how other countries value people more when it comes to Statutory Sick Pay (SSP)?   Ireland - £266 per w… https://t.co/M0T4OBgty5
positive,1.22327244348722E+018,"I know we all have our own busy lives, and our minds can get swallowed by news cycles, politics and daily work/chor… https://t.co/qImiEbq0V5"
positive,1.23499281240536E+018,Holy Shit   Joe Biden won the Black vote in Virginia with an impressive 66%   I love my People  #SuperTuesday
negative,1.23597359620111E+018,Not Available
negative,1.22223780855263E+018,Get it straight!: Democrats are not trying to undo the results of the 2016 election. Democrats are trying to stop t… https://t.co/CpZXLs8CL8
positive,1.2395872991361E+018,"Now that I am recovering from Covid-19, I want to share my symptoms, and my experience, in case it is of help to an… https://t.co/ZoW1bpUn2Q"
negative,1.23633437305572E+018,"Based on the growing threat of the Coronavirus, sources say the IIHF/Hockey Canada is expected to announce today  t… https://t.co/DFyxcFl451"
negative,1.23701631418889E+018,Pete Buttigieg has a new gig lined up this week: taking over late-night hosting duties for Jimmy Kimmel https://t.co/zTjFvWr3GY
neutral,1.22263391850498E+018,Check out some new costumes swinging into the alliance in MARVEL ULTIMATE ALLIANCE 3: The Black Order. Spider-Gwen'… https://t.co/04UQX3plFm
positive,1.23268107493904E+018,"All moved in, and now my desk feels cozy 🥰 https://t.co/etdCsylMoj"
positive,1.23706583468786E+018,"Maya Moore put her career on hiatus to help 39-year-old Jonathan Irons get released from prison, and on Monday, Iro… https://t.co/UWTJKIJBjL"
neutral,1.22359032021178E+018,"To defeat Trump in 2020, we need to understand why he won in 2016. As long as Dem Party leaders dismiss and disresp… https://t.co/Aae8d1GG2W"
positive,1.22221080325365E+018,"Just a reminder: if @SpeakerPelosi hadn't delayed transmitting the impeachment articles, the trial would be over by… https://t.co/MD8LaYYIxQ"
negative,1.23639126084529E+018,"Two people in Senator @marcorubio’s state have now died from the Coronavirus, but he is focused on being dramatic a… https://t.co/aa53PV8vdb"
neutral,1.23605958177773E+018,Not Available
negative,1.23745982087514E+018,To everyone who attended RSA: attendee in coma w/ coronavirus; 45-yr-old man experienced symptoms after returning t… https://t.co/27hPgd3GHP
negative,1.23457566522921E+018,Not Available
positive,1.23317315085206E+018,Presenting the artists that will hit the Open Decks in Mexico at #DejaVoom2020!  spacegeishA Gravitrax GrymeTyme SL… https://t.co/dRNhFyTbth
neutral,1.22214955701167E+018,"as a spidey stan, i feel really ecstatic that i have all the spider-man films on my netflix 😋 https://t.co/SsLssdDL1e"
